global_step,grad_norm,loss,train/loss,train/ppl,validation/loss,validation/ppl,validation/num_examples,test/loss,test/ppl,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
46300,0.31462404,3.2015822,,,,,,,,,,,,,,
46400,0.31056315,3.1599884,,,,,,,,,,,,,,
46500,0.28911442,3.133113,,,,,,,,,,,,,,
46600,0.29822245,3.2182598,,,,,,,,,,,,,,
46700,0.34372032,3.1155708,,,,,,,,,,,,,,
46800,0.32777596,3.2590852,,,,,,,,,,,,,,
46900,0.30402517,3.179583,,,,,,,,,,,,,,
47000,0.2939564,3.1738703,,,,,,,,,,,,,,
47100,0.31066883,3.2084553,,,,,,,,,,,,,,
47200,0.28433943,3.1757371,,,,,,,,,,,,,,
47300,0.29602686,3.2546055,,,,,,,,,,,,,,
47400,0.30937296,3.2279148,,,,,,,,,,,,,,
47500,0.33593827,3.2094982,,,,,,,,,,,,,,
47600,0.3154184,3.2270112,,,,,,,,,,,,,,
47700,0.30438173,3.1835127,,,,,,,,,,,,,,
47800,0.30863664,3.2144036,,,,,,,,,,,,,,
47900,0.3067527,3.192781,,,,,,,,,,,,,,
48000,0.30649006,3.1783068,,,,,,,,,,,,,,
48100,0.29913598,3.2004585,,,,,,,,,,,,,,
48200,0.30515018,3.1577115,,,,,,,,,,,,,,
48300,0.3340499,3.2205045,,,,,,,,,,,,,,
48400,0.31234607,3.1296506,,,,,,,,,,,,,,
48500,0.2972866,3.1632893,,,,,,,,,,,,,,
48600,0.35573062,3.1514168,,,,,,,,,,,,,,
48700,0.30212593,3.0885973,,,,,,,,,,,,,,
48800,0.31837776,3.1873024,,,,,,,,,,,,,,
48900,0.29526892,3.234674,,,,,,,,,,,,,,
49000,0.3181064,3.1759546,,,,,,,,,,,,,,
49100,0.27692667,3.1714377,,,,,,,,,,,,,,
49200,0.31481218,3.217229,,,,,,,,,,,,,,
49300,0.30287603,3.169697,,,,,,,,,,,,,,
49400,0.29280365,3.037124,,,,,,,,,,,,,,
49500,0.3020563,3.1191006,,,,,,,,,,,,,,
49600,0.2943732,3.1655388,,,,,,,,,,,,,,
49700,0.28387707,3.1786833,,,,,,,,,,,,,,
49800,0.29813474,3.1744995,,,,,,,,,,,,,,
49900,0.31493148,3.1604567,,,,,,,,,,,,,,
50000,0.31432122,3.182537,,,,,,,,,,,,,,
50100,0.30453435,3.1832118,,,,,,,,,,,,,,
50200,0.32212493,3.1208766,,,,,,,,,,,,,,
50300,0.3300384,3.2340214,,,,,,,,,,,,,,
50400,0.31214714,3.2122643,,,,,,,,,,,,,,
50500,0.29766747,3.0973895,,,,,,,,,,,,,,
50600,0.29281747,3.238731,,,,,,,,,,,,,,
50700,0.3352485,3.1826968,,,,,,,,,,,,,,
50800,0.3530951,3.315079,,,,,,,,,,,,,,
50900,0.30408764,3.1557255,,,,,,,,,,,,,,
51000,0.28522533,3.0385847,,,,,,,,,,,,,,
51100,0.32073087,3.247856,,,,,,,,,,,,,,
51200,0.33062002,3.3364122,,,,,,,,,,,,,,
51300,0.32825652,3.2017107,,,,,,,,,,,,,,
51400,0.2960055,3.2047663,,,,,,,,,,,,,,
51500,0.3022559,3.2086315,,,,,,,,,,,,,,
51600,0.30996987,3.1775024,,,,,,,,,,,,,,
51700,0.3269383,3.1662083,,,,,,,,,,,,,,
51800,0.28727466,3.1817155,,,,,,,,,,,,,,
51900,0.32169822,3.206089,,,,,,,,,,,,,,
52000,0.28077865,3.1327128,,,,,,,,,,,,,,
52100,0.29441714,3.2354314,,,,,,,,,,,,,,
52200,0.2986203,3.139616,,,,,,,,,,,,,,
52300,0.2945514,3.1402607,,,,,,,,,,,,,,
52400,0.29653168,3.0952263,,,,,,,,,,,,,,
52500,0.29484415,3.3438,,,,,,,,,,,,,,
52600,0.30134463,3.2632732,,,,,,,,,,,,,,
52700,0.30301064,3.1045232,,,,,,,,,,,,,,
52800,0.31240678,3.1708214,,,,,,,,,,,,,,
52900,0.29732993,3.2206876,,,,,,,,,,,,,,
53000,0.31556055,3.1821592,,,,,,,,,,,,,,
53100,0.302378,3.142333,,,,,,,,,,,,,,
53200,0.31028014,3.0737624,,,,,,,,,,,,,,
53300,0.318782,3.1173477,,,,,,,,,,,,,,
53400,0.29623488,3.3284457,,,,,,,,,,,,,,
53500,0.31003988,3.1077223,,,,,,,,,,,,,,
53600,0.28668398,3.1539302,,,,,,,,,,,,,,
53700,0.29822615,3.122997,,,,,,,,,,,,,,
53800,0.3015647,3.1187072,,,,,,,,,,,,,,
53900,0.30890465,3.1828983,,,,,,,,,,,,,,
54000,0.2954567,3.2055657,,,,,,,,,,,,,,
54100,0.3085291,3.1035972,,,,,,,,,,,,,,
54200,0.30212775,3.1699615,,,,,,,,,,,,,,
54300,0.32238853,3.2080326,,,,,,,,,,,,,,
54400,0.33625385,3.093951,,,,,,,,,,,,,,
54500,0.2954625,3.0334058,,,,,,,,,,,,,,
54600,0.303784,3.178719,,,,,,,,,,,,,,
54700,0.3078447,3.0835,,,,,,,,,,,,,,
54800,0.29906145,3.244195,,,,,,,,,,,,,,
54900,0.3364727,3.2447248,,,,,,,,,,,,,,
55000,0.32458112,3.2395303,,,,,,,,,,,,,,
55100,0.28681633,3.137586,,,,,,,,,,,,,,
55200,0.33428147,3.229613,,,,,,,,,,,,,,
55300,0.34695962,3.1644113,,,,,,,,,,,,,,
55400,0.32289538,3.285624,,,,,,,,,,,,,,
55500,0.3159724,3.1963358,,,,,,,,,,,,,,
55600,0.33519566,3.232461,,,,,,,,,,,,,,
55700,0.29120657,3.2033892,,,,,,,,,,,,,,
55800,0.32282653,3.0901399,,,,,,,,,,,,,,
55900,0.29471895,3.1637053,,,,,,,,,,,,,,
56000,0.30345476,3.1432576,,,,,,,,,,,,,,
56100,0.2984581,3.168851,,,,,,,,,,,,,,
56200,0.3197341,3.1674647,,,,,,,,,,,,,,
56300,0.30584484,3.2320676,,,,,,,,,,,,,,
56400,0.31096476,3.1705403,,,,,,,,,,,,,,
56500,0.3021345,3.1090903,,,,,,,,,,,,,,
56600,0.40591443,3.1998668,,,,,,,,,,,,,,
56700,0.31826654,3.0896828,,,,,,,,,,,,,,
56800,0.34046695,3.0730906,,,,,,,,,,,,,,
56900,0.32629076,3.202451,,,,,,,,,,,,,,
57000,0.35374963,3.0932918,,,,,,,,,,,,,,
57100,0.29962543,3.2089787,,,,,,,,,,,,,,
57200,0.3055852,3.115406,,,,,,,,,,,,,,
57249,,,3.0757319927215576,21.66573526905716,3.074130058288574,21.63105596611465,100000.0,0.0,1.0,0.0,12875.024502277374,14850.348546028135,12875.024502277374,1974.7608571052551,0.2277312278747558,0.0
57249,,,,,,,,,,,12875.024502277374,,,,,0.0
