global_step,grad_norm,loss,train/loss,validation/loss,validation/num_examples,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
1400,0.035300475,0.12417835,,,,,,,,,,,
1500,0.029510917,0.1210299,,,,,,,,,,,
1528,,,0.1232338279204548,0.1249959722997839,83274637.0,0.1273353636410361,95000000.0,2865.720595598221,13557.66953754425,2865.720595598221,10691.500004053116,0.4339354038238525,0.0
1600,0.021839062,0.12655738,,,,,,,,,,,
1700,0.021680597,0.12890223,,,,,,,,,,,
1736,,,0.1228092593849642,0.1248438633699309,83274637.0,0.1272128796361019,95000000.0,3222.357746124268,14139.493609905245,3222.357746124268,10916.641958713531,0.4770486354827881,0.0
1800,0.02367684,0.12177406,,,,,,,,,,,
1900,0.014115136,0.123349026,,,,,,,,,,,
1927,,,0.123843394512744,0.1247777754122782,83274637.0,0.1271019147409539,95000000.0,3578.545347213745,14675.14760541916,3578.545347213745,11096.063139915466,0.5205252170562744,0.0
2000,0.02589591,0.12550944,,,,,,,,,,,
2100,0.01846063,0.1215094,,,,,,,,,,,
2107,,,0.1219393536214183,0.1247459997476951,83274637.0,0.1270671221936677,95000000.0,3936.609039783478,15366.801109313965,3936.609039783478,11429.608640432358,0.56321120262146,0.0
2200,0.018138234,0.12512787,,,,,,,,,,,
2288,,,0.1233064685743185,0.124665718894754,83274637.0,0.126953618359375,95000000.0,4292.889793634415,16113.4328687191,4292.889793634415,11819.915935516356,0.6052529811859131,0.0
2300,0.017622694,0.12395473,,,,,,,,,,,
2400,0.0077733593,0.12043446,,,,,,,,,,,
2476,,,0.1232385179555078,0.1246339077735562,83274637.0,0.1269221985711348,95000000.0,4649.856173753738,16842.572117328644,4649.856173753738,12192.045595169067,0.6468031406402588,0.0
2500,0.0090232855,0.11815035,,,,,,,,,,,
2600,0.016134411,0.12341916,,,,,,,,,,,
2668,,,0.1244918736248458,0.1246072290720965,83274637.0,0.1268875594572368,95000000.0,5005.960498571396,17547.061697006226,5005.960498571396,12540.379933834076,0.6959905624389648,0.0
2700,0.019049123,0.12629522,,,,,,,,,,,
2800,0.01039246,0.12002802,,,,,,,,,,,
2846,,,0.1236897649348906,0.1245073703805592,83274637.0,0.1267955765419408,95000000.0,5362.389417648315,18250.602729558945,5362.389417648315,12887.4479534626,0.738487720489502,0.0
2900,0.031916488,0.12680563,,,,,,,,,,,
3000,0.018144887,0.122208975,,,,,,,,,,,
3039,,,0.1240613594088914,0.1244490966749688,83274637.0,0.1267262375925164,95000000.0,5719.815005302429,18913.451510429382,5719.815005302429,13192.809762954712,0.7981574535369873,0.0
3100,0.0070270337,0.12148461,,,,,,,,,,,
3200,0.005888937,0.13362181,,,,,,,,,,,
3257,,,0.1252146083158704,0.1243632849478077,83274637.0,0.126649296977796,95000000.0,6076.777097463608,19597.50065946579,6076.777097463608,13519.85261464119,0.8404686450958252,0.0
3300,0.014334779,0.12703314,,,,,,,,,,,
3400,0.01878728,0.13225077,,,,,,,,,,,
3434,,,0.1225079459565803,0.1243283720676485,83274637.0,0.1266285326891447,95000000.0,6434.043781757355,20255.99057102204,6434.043781757355,13821.031088113785,0.8836116790771484,0.0
3500,0.0049575274,0.114653595,,,,,,,,,,,
3600,0.025595756,0.1221239,,,,,,,,,,,
3610,,,0.122658362155253,0.1243162974690826,83274637.0,0.1266240591180098,95000000.0,6790.22366476059,20873.64643764496,6790.22366476059,14082.462940454485,0.9261701107025146,0.0
3700,0.019690061,0.11908816,,,,,,,,,,,
3800,0.027281838,0.12694293,,,,,,,,,,,
3813,,,0.122538513931557,0.1242914838137012,83274637.0,0.126596823982319,95000000.0,7147.507850408554,21575.808945178986,7147.507850408554,14427.295718431473,0.9699454307556152,0.0
3900,0.012272982,0.12107119,,,,,,,,,,,
4000,0.017267158,0.12497179,,,,,,,,,,,
4012,,,0.1220391243110475,0.1242795920216304,83274637.0,0.1265927038856908,95000000.0,7505.515347957611,22309.22609949112,7505.515347957611,14802.654612064362,1.018928050994873,0.0
4100,0.03743154,0.12537313,,,,,,,,,,,
4200,0.00519929,0.11946969,,,,,,,,,,,
4213,,,0.1244949419519998,0.1242722501804387,83274637.0,0.1265853134765625,95000000.0,7861.5616018772125,23041.08113193512,7861.5616018772125,15178.417933225632,1.0626091957092283,0.0
4300,0.018822182,0.13355634,,,,,,,,,,,
4390,,,0.1222425390433215,0.1242665127994362,83274637.0,0.1265845092310855,95000000.0,8218.069232225418,23677.20889878273,8218.069232225418,15457.990775585176,1.1083180904388428,0.0
4400,0.032300834,0.12204572,,,,,,,,,,,
4500,0.011294049,0.12723956,,,,,,,,,,,
4579,,,0.1238290598299705,0.1242139386728315,83274637.0,0.1265370940481085,95000000.0,8574.53149151802,24357.2644238472,8574.53149151802,15781.539502382278,1.1512022018432615,0.0
4600,0.02731406,0.12488907,,,,,,,,,,,
4700,0.018761957,0.12004893,,,,,,,,,,,
4763,,,0.1226299413532581,0.1241444887162755,83274637.0,0.1264765797286184,95000000.0,8931.209334611893,24897.315727949142,8931.209334611893,15964.866822719574,1.1956384181976318,0.0
4800,0.024284324,0.12272227,,,,,,,,,,,
4900,0.02186979,0.119581915,,,,,,,,,,,
4952,,,0.1199842369265901,0.1241119160665029,83274637.0,0.1264447087582237,95000000.0,9287.531556606293,25573.67785024643,9287.531556606293,16284.86304616928,1.2376291751861572,0.0
5000,0.019201389,0.12931763,,,,,,,,,,,
5100,0.023360115,0.11482345,,,,,,,,,,,
5156,,,0.1215265945959016,0.1240895692580349,83274637.0,0.1264281684313322,95000000.0,9645.128223657608,26223.624035835262,9645.128223657608,16577.168421268463,1.2799913883209229,0.0
5200,0.028464332,0.11280296,,,,,,,,,,,
5300,0.0050207656,0.12566961,,,,,,,,,,,
5332,,,0.1230759095494289,0.1240405699697015,83274637.0,0.1263763798211348,95000000.0,10002.46339225769,26850.12873482704,10002.46339225769,16846.282393217087,1.333940029144287,0.0
5400,0.006898527,0.12088523,,,,,,,,,,,
5500,0.024252879,0.12384559,,,,,,,,,,,
5509,,,0.1226852025555552,0.1240002362146761,83274637.0,0.1263323117598684,95000000.0,10358.693834066393,27564.348880290985,10358.693834066393,17204.229274749756,1.3751766681671145,0.0
5600,0.010589742,0.11883089,,,,,,,,,,,
5700,0.05105953,0.13357924,,,,,,,,,,,
5705,,,0.1242504405595783,0.1239677296817858,83274637.0,0.1263075927631579,95000000.0,10715.698720693588,28217.71493530273,10715.698720693588,17500.546848773956,1.4170327186584473,0.0
5800,0.02989315,0.12127659,,,,,,,,,,,
5900,0.03464791,0.1278868,,,,,,,,,,,
5903,,,0.1228305515393896,0.1239148893168734,83274637.0,0.1262628223067434,95000000.0,11072.672135829926,28771.437413930893,11072.672135829926,17697.25007915497,1.461101770401001,0.0
6000,0.022877058,0.117580116,,,,,,,,,,,
6100,0.039907336,0.1357302,,,,,,,,,,,
6113,,,0.122261097197825,0.12389360211412,83274637.0,0.1262561228207236,95000000.0,11428.705364227297,29408.358303546906,11428.705364227297,17978.091492176056,1.5054705142974854,0.0
6200,0.011634824,0.13247976,,,,,,,,,,,
6300,0.008667649,0.12118241,,,,,,,,,,,
6343,,,0.1212168571029631,0.1238865514018148,83274637.0,0.1262635476048519,95000000.0,11785.008303880692,29976.24270796776,11785.008303880692,18189.60996627808,1.5664963722229004,0.0
6400,0.0058287866,0.11536697,,,,,,,,,,,
6500,0.021616278,0.11811054,,,,,,,,,,,
6566,,,0.1237552336669005,0.1238484404370343,83274637.0,0.1262238905119243,95000000.0,12141.342131614683,30589.247973918915,12141.342131614683,18446.23753738404,1.6084160804748535,0.0
6600,0.017359715,0.12280543,,,,,,,,,,,
6700,0.021999268,0.12198307,,,,,,,,,,,
6800,0.0066364976,0.120116726,,,,,,,,,,,
6827,,,0.1218200407734832,0.1238163794308441,83274637.0,0.1261948453536184,95000000.0,12498.852586746216,31101.20469522476,12498.852586746216,18600.63711953163,1.6528441905975342,0.0
6900,0.0053591095,0.12073137,,,,,,,,,,,
7000,0.03169409,0.12490012,,,,,,,,,,,
7053,,,0.1212741812023351,0.1237913015717911,83274637.0,0.126162548540296,95000000.0,12856.533084392548,31662.43779540062,12856.533084392548,18804.125482320786,1.7149693965911863,0.0
7100,0.0087917,0.11857634,,,,,,,,,,,
7200,0.06204031,0.13661033,,,,,,,,,,,
7258,,,0.1233954884978772,0.1237888046626876,83274637.0,0.1261678016344572,95000000.0,13213.711726427078,32264.54155731201,13213.711726427078,19048.99530673027,1.7684152126312256,0.0
7300,0.014898537,0.13090341,,,,,,,,,,,
7400,0.0076541086,0.13262019,,,,,,,,,,,
7490,,,,,,,,13570.882806301117,,,,,0.0
