global_step,grad_norm,loss,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
3200,0.019948082,0.04309768,,,,,,,,,,,,,,,,,
3300,0.018893287,0.045067422,,,,,,,,,,,,,,,,,
3400,0.023111882,0.047989514,,,,,,,,,,,,,,,,,
3500,0.01620126,0.046795126,,,,,,,,,,,,,,,,,
3600,0.014676215,0.04539663,,,,,,,,,,,,,,,,,
3700,0.02040771,0.04469286,,,,,,,,,,,,,,,,,
3800,0.026729407,0.041931923,,,,,,,,,,,,,,,,,
3900,0.018029379,0.042057615,,,,,,,,,,,,,,,,,
4000,0.0143510755,0.037608325,,,,,,,,,,,,,,,,,
4100,0.016045347,0.040836647,,,,,,,,,,,,,,,,,
4200,0.016734552,0.03797277,,,,,,,,,,,,,,,,,
4300,0.014855123,0.04370589,,,,,,,,,,,,,,,,,
4400,0.011357658,0.03941877,,,,,,,,,,,,,,,,,
4420,,,0.9883179664611816,0.0407139621675014,0.1936489433345065,0.9855417609214784,0.049905814230442,0.1631277987638883,43793.0,0.9846104979515076,0.0526655353605747,0.1694545179728805,43793.0,923.4478235244752,1388.03626203537,923.4478235244752,464.48534750938416,0.072155475616455,0.0
4500,0.015084349,0.043359183,,,,,,,,,,,,,,,,,
4600,0.013111306,0.039282486,,,,,,,,,,,,,,,,,
4700,0.016706197,0.043230962,,,,,,,,,,,,,,,,,
4800,0.017832248,0.04014553,,,,,,,,,,,,,,,,,
4900,0.015951237,0.03861429,,,,,,,,,,,,,,,,,
5000,0.010142774,0.038943265,,,,,,,,,,,,,,,,,
5100,0.013222371,0.03957787,,,,,,,,,,,,,,,,,
5200,0.013132151,0.039367177,,,,,,,,,,,,,,,,,
5300,0.024969196,0.043316867,,,,,,,,,,,,,,,,,
5400,0.022076452,0.040853914,,,,,,,,,,,,,,,,,
5500,0.017167928,0.035996646,,,,,,,,,,,,,,,,,
5600,0.012518654,0.037141442,,,,,,,,,,,,,,,,,
5700,0.025287135,0.043200213,,,,,,,,,,,,,,,,,
5800,0.020245545,0.048425227,,,,,,,,,,,,,,,,,
5900,0.015201096,0.03879375,,,,,,,,,,,,,,,,,
6000,0.013489763,0.03752957,,,,,,,,,,,,,,,,,
6100,0.016216902,0.043920085,,,,,,,,,,,,,,,,,
6200,0.022144504,0.038680863,,,,,,,,,,,,,,,,,
6300,0.014266712,0.040292658,,,,,,,,,,,,,,,,,
6400,0.022646481,0.037261855,,,,,,,,,,,,,,,,,
6500,0.020693159,0.038570758,,,,,,,,,,,,,,,,,
6600,0.015201216,0.039648138,,,,,,,,,,,,,,,,,
6651,,,0.9891648292541504,0.037170760333538,0.2421498033515418,0.9860028624534608,0.0473691560328006,0.2012714843159632,43793.0,0.985085129737854,0.0501065962016582,0.2065292625404839,43793.0,1375.4731018543243,1951.612800836563,1375.4731018543243,575.9846837520599,0.1091475486755371,0.0
6700,0.020059474,0.040275946,,,,,,,,,,,,,,,,,
6800,0.015725866,0.033826213,,,,,,,,,,,,,,,,,
6900,0.022326699,0.04240759,,,,,,,,,,,,,,,,,
7000,0.021430843,0.03779138,,,,,,,,,,,,,,,,,
7100,0.023783077,0.04049773,,,,,,,,,,,,,,,,,
7200,0.01559156,0.033753578,,,,,,,,,,,,,,,,,
7300,0.027578428,0.042995308,,,,,,,,,,,,,,,,,
7400,0.019836035,0.037687104,,,,,,,,,,,,,,,,,
7500,0.033176173,0.045346778,,,,,,,,,,,,,,,,,
7600,0.024819909,0.037213057,,,,,,,,,,,,,,,,,
7700,0.018846817,0.03910534,,,,,,,,,,,,,,,,,
7800,0.02025332,0.037474815,,,,,,,,,,,,,,,,,
7900,0.022895588,0.03810108,,,,,,,,,,,,,,,,,
8000,0.024774881,0.03828019,,,,,,,,,,,,,,,,,
8100,0.021935288,0.038156472,,,,,,,,,,,,,,,,,
8200,0.021399412,0.031890944,,,,,,,,,,,,,,,,,
8300,0.030119477,0.037689272,,,,,,,,,,,,,,,,,
8400,0.01904519,0.03491237,,,,,,,,,,,,,,,,,
8500,0.018353518,0.03591171,,,,,,,,,,,,,,,,,
8600,0.02112425,0.031641692,,,,,,,,,,,,,,,,,
8700,0.019669317,0.033140067,,,,,,,,,,,,,,,,,
8800,0.021904247,0.037818324,,,,,,,,,,,,,,,,,
8900,0.023313155,0.034228224,,,,,,,,,,,,,,,,,
8920,,,0.9898502230644226,0.0345872268080711,0.2972651835010766,0.9863842725753784,0.0457974150776863,0.2302804890564171,43793.0,0.9854999780654908,0.0484848208725452,0.231426147759425,43793.0,1827.5051937103271,2513.052177667618,1827.5051937103271,685.3400926589966,0.1449685096740722,0.0
9000,0.0232857,0.03504026,,,,,,,,,,,,,,,,,
9100,0.03522339,0.035566084,,,,,,,,,,,,,,,,,
9200,0.03420409,0.03359846,,,,,,,,,,,,,,,,,
9300,0.023582129,0.03272252,,,,,,,,,,,,,,,,,
9400,0.024225578,0.03532821,,,,,,,,,,,,,,,,,
9500,0.022151772,0.03383213,,,,,,,,,,,,,,,,,
9600,0.027943099,0.036002796,,,,,,,,,,,,,,,,,
9700,0.025144357,0.032841828,,,,,,,,,,,,,,,,,
9800,0.03709259,0.03682603,,,,,,,,,,,,,,,,,
9900,0.025796955,0.037865516,,,,,,,,,,,,,,,,,
10000,0.036946975,0.031754352,,,,,,,,,,,,,,,,,
10100,0.025517823,0.03451817,,,,,,,,,,,,,,,,,
10200,0.030448722,0.035217576,,,,,,,,,,,,,,,,,
10300,0.03574629,0.03687782,,,,,,,,,,,,,,,,,
10400,0.043961562,0.035533614,,,,,,,,,,,,,,,,,
10500,0.030270776,0.03624299,,,,,,,,,,,,,,,,,
10600,0.030592399,0.039539445,,,,,,,,,,,,,,,,,
10700,0.03708004,0.040944155,,,,,,,,,,,,,,,,,
10800,0.031151537,0.034304116,,,,,,,,,,,,,,,,,
10900,0.047887027,0.037908286,,,,,,,,,,,,,,,,,
11000,0.040371053,0.031971175,,,,,,,,,,,,,,,,,
11100,0.044117466,0.03598589,,,,,,,,,,,,,,,,,
11191,,,0.9902421832084656,0.0326962731778621,0.3611300626261441,0.9866698384284972,0.0447614416480064,0.2476858085560434,43793.0,0.9857138991355896,0.0475628338754177,0.2483512785483986,43793.0,2279.5567665100098,3077.571763753891,2279.5567665100098,797.7543768882751,0.1828067302703857,0.0
11200,0.03228498,0.035640046,,,,,,,,,,,,,,,,,
11300,0.030040873,0.033715926,,,,,,,,,,,,,,,,,
11400,0.03462919,0.033115733,,,,,,,,,,,,,,,,,
11500,0.037654556,0.03354958,,,,,,,,,,,,,,,,,
11600,0.03378395,0.032072496,,,,,,,,,,,,,,,,,
11700,0.03347569,0.029416513,,,,,,,,,,,,,,,,,
11800,0.05198255,0.03302211,,,,,,,,,,,,,,,,,
11900,0.042605005,0.029404227,,,,,,,,,,,,,,,,,
12000,0.04115323,0.030476745,,,,,,,,,,,,,,,,,
12100,0.036918335,0.034395248,,,,,,,,,,,,,,,,,
12200,0.037866194,0.030398974,,,,,,,,,,,,,,,,,
12300,0.03277667,0.030490737,,,,,,,,,,,,,,,,,
12400,0.051966783,0.03201903,,,,,,,,,,,,,,,,,
12500,0.03803763,0.031635884,,,,,,,,,,,,,,,,,
12600,0.045619432,0.03323981,,,,,,,,,,,,,,,,,
12700,0.059453353,0.03460887,,,,,,,,,,,,,,,,,
12800,0.061706886,0.031192623,,,,,,,,,,,,,,,,,
12900,0.071966715,0.03587765,,,,,,,,,,,,,,,,,
13000,0.046844374,0.032304194,,,,,,,,,,,,,,,,,
13100,0.06880303,0.03758636,,,,,,,,,,,,,,,,,
13200,0.06398328,0.03016994,,,,,,,,,,,,,,,,,
13300,0.058825687,0.037285995,,,,,,,,,,,,,,,,,
13400,0.061107855,0.034308963,,,,,,,,,,,,,,,,,
13492,,,0.9909073710441588,0.0303552951663732,0.3858069567718258,0.9867780208587646,0.0442924350500106,0.257917252468317,43793.0,0.9858705401420592,0.0471020676195621,0.2560358121314952,43793.0,2731.69059753418,3637.996293306351,2731.69059753418,905.9877626895905,0.2240340709686279,0.0
13500,0.052602403,0.031219145,,,,,,,,,,,,,,,,,
13600,0.058390785,0.030922301,,,,,,,,,,,,,,,,,
13700,0.043992877,0.027577043,,,,,,,,,,,,,,,,,
13800,0.055474587,0.033813577,,,,,,,,,,,,,,,,,
13900,0.07240463,0.03243862,,,,,,,,,,,,,,,,,
14000,0.06106784,0.03308716,,,,,,,,,,,,,,,,,
14100,0.0846637,0.03311975,,,,,,,,,,,,,,,,,
14200,0.055948816,0.0308846,,,,,,,,,,,,,,,,,
14300,0.06535524,0.037700415,,,,,,,,,,,,,,,,,
14400,0.0665936,0.031067992,,,,,,,,,,,,,,,,,
14500,0.061305173,0.028356772,,,,,,,,,,,,,,,,,
14600,0.12388871,0.03486271,,,,,,,,,,,,,,,,,
14700,0.06872231,0.029018968,,,,,,,,,,,,,,,,,
14800,0.0823845,0.031200953,,,,,,,,,,,,,,,,,
14900,0.08602281,0.032039486,,,,,,,,,,,,,,,,,
15000,0.08390735,0.026750151,,,,,,,,,,,,,,,,,
15100,0.106385484,0.027222047,,,,,,,,,,,,,,,,,
15200,0.10094708,0.03205795,,,,,,,,,,,,,,,,,
15300,0.09870456,0.028773405,,,,,,,,,,,,,,,,,
15400,0.08392085,0.030180488,,,,,,,,,,,,,,,,,
15500,0.09649874,0.030901266,,,,,,,,,,,,,,,,,
15600,0.101870194,0.032632254,,,,,,,,,,,,,,,,,
15700,0.12835988,0.032560155,,,,,,,,,,,,,,,,,
15800,0.09265511,0.029303199,,,,,,,,,,,,,,,,,
15837,,,0.9912282824516296,0.0291835106909275,0.4307297544607759,0.9867420792579652,0.044421374797821,0.2635742449136299,43793.0,0.9858912229537964,0.0472183637320995,0.2580365179359575,43793.0,3183.830552339554,4196.162270784378,3183.830552339554,1011.9615297317504,0.2602608203887939,0.0
15900,0.12147128,0.03254194,,,,,,,,,,,,,,,,,
16000,0.11218342,0.02982965,,,,,,,,,,,,,,,,,
16100,0.1457204,0.026578022,,,,,,,,,,,,,,,,,
16200,0.13759972,0.030190533,,,,,,,,,,,,,,,,,
16300,0.108857565,0.027338713,,,,,,,,,,,,,,,,,
16400,0.10887839,0.03167484,,,,,,,,,,,,,,,,,
16500,0.14265889,0.029070087,,,,,,,,,,,,,,,,,
16600,0.1407145,0.033828422,,,,,,,,,,,,,,,,,
16700,0.12845807,0.031909224,,,,,,,,,,,,,,,,,
16800,0.115621105,0.030268474,,,,,,,,,,,,,,,,,
16900,0.109478034,0.027275894,,,,,,,,,,,,,,,,,
17000,0.2163048,0.035447046,,,,,,,,,,,,,,,,,
17100,0.14789248,0.031432196,,,,,,,,,,,,,,,,,
17200,0.18061692,0.027919805,,,,,,,,,,,,,,,,,
17300,0.21982384,0.03438742,,,,,,,,,,,,,,,,,
17400,0.19446251,0.03339374,,,,,,,,,,,,,,,,,
17500,0.16781682,0.030450914,,,,,,,,,,,,,,,,,
17600,0.22455105,0.04315984,,,,,,,,,,,,,,,,,
17700,0.16350421,0.03050643,,,,,,,,,,,,,,,,,
17800,0.25114396,0.03438967,,,,,,,,,,,,,,,,,
17900,0.16878507,0.03064418,,,,,,,,,,,,,,,,,
18000,0.15939768,0.027377332,,,,,,,,,,,,,,,,,
18100,0.26542085,0.031793043,,,,,,,,,,,,,,,,,
18149,,,0.9916799068450928,0.0275281500071287,0.4590817426932819,0.9868427515029908,0.0445314422249794,0.2689156137871715,43793.0,0.9860259890556335,0.0473373495042324,0.2592250130302105,43793.0,3635.966007709503,4756.921859741211,3635.966007709503,1120.5301847457886,0.2995586395263672,0.0
18200,0.20819664,0.029372696,,,,,,,,,,,,,,,,,
18300,0.21294922,0.02739674,,,,,,,,,,,,,,,,,
18400,0.240198,0.033226855,,,,,,,,,,,,,,,,,
18500,0.21412143,0.027922023,,,,,,,,,,,,,,,,,
18600,0.22610223,0.026837984,,,,,,,,,,,,,,,,,
18700,0.31602898,0.030814098,,,,,,,,,,,,,,,,,
18800,0.23030202,0.032266617,,,,,,,,,,,,,,,,,
18900,0.254621,0.026268037,,,,,,,,,,,,,,,,,
19000,0.30375528,0.028079063,,,,,,,,,,,,,,,,,
19100,0.23674998,0.030783322,,,,,,,,,,,,,,,,,
19200,0.29694304,0.031122928,,,,,,,,,,,,,,,,,
19300,0.3330517,0.031279307,,,,,,,,,,,,,,,,,
19400,0.29246044,0.029646134,,,,,,,,,,,,,,,,,
19500,0.29392684,0.03192313,,,,,,,,,,,,,,,,,
19600,0.28444448,0.02723064,,,,,,,,,,,,,,,,,
19700,0.4572478,0.029608775,,,,,,,,,,,,,,,,,
19800,0.219017,0.025963938,,,,,,,,,,,,,,,,,
19900,0.26206717,0.027031295,,,,,,,,,,,,,,,,,
20000,0.26690152,0.030915627,,,,,,,,,,,,,,,,,
20100,0.37203258,0.0323462,,,,,,,,,,,,,,,,,
20200,0.30445093,0.029646391,,,,,,,,,,,,,,,,,
20300,0.3092091,0.02908588,,,,,,,,,,,,,,,,,
20400,0.40895325,0.033715818,,,,,,,,,,,,,,,,,
20484,,,0.9918398261070251,0.0267577897757291,0.4854695571312926,0.9869866371154784,0.0447014942765235,0.2747810107068291,43793.0,0.9861744046211244,0.0476492829620838,0.2628584711177014,43793.0,4087.926373004913,5318.89351439476,4087.926373004913,1230.4851756095886,0.3395121097564697,0.0
20500,0.36354566,0.028385166,,,,,,,,,,,,,,,,,
20600,0.32483763,0.026973214,,,,,,,,,,,,,,,,,
20700,0.33159566,0.05186457,,,,,,,,,,,,,,,,,
20800,0.35498512,0.030013343,,,,,,,,,,,,,,,,,
20900,0.43285954,0.030745486,,,,,,,,,,,,,,,,,
21000,0.366801,0.030824814,,,,,,,,,,,,,,,,,
21100,0.2925824,0.02847393,,,,,,,,,,,,,,,,,
21200,0.49850085,0.026622346,,,,,,,,,,,,,,,,,
21300,0.38230568,0.027812006,,,,,,,,,,,,,,,,,
21400,0.32946697,0.030043669,,,,,,,,,,,,,,,,,
21500,0.38933274,0.03152576,,,,,,,,,,,,,,,,,
21600,0.40964115,0.030109897,,,,,,,,,,,,,,,,,
21700,0.28406748,0.026699012,,,,,,,,,,,,,,,,,
21800,0.3505242,0.028116476,,,,,,,,,,,,,,,,,
21900,0.32259136,0.030492574,,,,,,,,,,,,,,,,,
22000,0.3314046,0.027892115,,,,,,,,,,,,,,,,,
22100,0.4673668,0.030429898,,,,,,,,,,,,,,,,,
22200,0.33953568,0.03021625,,,,,,,,,,,,,,,,,
22300,0.49770278,0.030314863,,,,,,,,,,,,,,,,,
22400,0.46504468,0.03190167,,,,,,,,,,,,,,,,,
22500,0.41242793,0.03459039,,,,,,,,,,,,,,,,,
22600,0.44926912,0.03253536,,,,,,,,,,,,,,,,,
22700,0.49806684,0.030845892,,,,,,,,,,,,,,,,,
22800,0.3321993,0.027059158,,,,,,,,,,,,,,,,,
22803,,,0.9916840195655824,0.0269459206610918,0.4857628609117663,0.986968159675598,0.044829323887825,0.2754586886727239,43793.0,0.9861034750938416,0.0478700548410415,0.2655294561265683,43793.0,4539.963031291962,5875.224956274033,4539.963031291962,1334.7210433483124,0.3816940784454345,0.0
22900,0.38346258,0.027503086,,,,,,,,,,,,,,,,,
23000,0.46033463,0.02985086,,,,,,,,,,,,,,,,,
23100,0.44867873,0.029008301,,,,,,,,,,,,,,,,,
23200,0.5023445,0.033311587,,,,,,,,,,,,,,,,,
23300,0.46709225,0.028979717,,,,,,,,,,,,,,,,,
23400,0.47566992,0.03259288,,,,,,,,,,,,,,,,,
23500,0.3832325,0.031020008,,,,,,,,,,,,,,,,,
23600,0.6142219,0.03290075,,,,,,,,,,,,,,,,,
23700,0.51146924,0.029574197,,,,,,,,,,,,,,,,,
23800,0.33081147,0.027742816,,,,,,,,,,,,,,,,,
23900,0.388375,0.037644677,,,,,,,,,,,,,,,,,
24000,0.45674255,0.03200471,,,,,,,,,,,,,,,,,
24100,0.40906283,0.031766932,,,,,,,,,,,,,,,,,
24200,0.4633868,0.02938481,,,,,,,,,,,,,,,,,
24300,0.4637391,0.03280389,,,,,,,,,,,,,,,,,
24400,0.39420748,0.029914135,,,,,,,,,,,,,,,,,
24500,0.34126788,0.028253984,,,,,,,,,,,,,,,,,
24600,0.38536865,0.031259272,,,,,,,,,,,,,,,,,
24700,0.46663034,0.03524884,,,,,,,,,,,,,,,,,
24800,0.4657324,0.030673528,,,,,,,,,,,,,,,,,
24900,0.30983943,0.026974058,,,,,,,,,,,,,,,,,
25000,0.28476462,0.027772196,,,,,,,,,,,,,,,,,
25100,0.36159506,0.029605735,,,,,,,,,,,,,,,,,
25133,,,0.9918999075889589,0.0262259189039468,0.4973647128248506,0.986976683139801,0.0443199872970581,0.2785786983464477,43793.0,0.9860931634902954,0.0472771748900413,0.2671547613922881,43793.0,4991.946276664734,6433.664801597595,4991.946276664734,1441.1229543685913,0.4204404354095459,0.0
25200,0.36296308,0.030634273,,,,,,,,,,,,,,,,,
25300,0.40434533,0.03856651,,,,,,,,,,,,,,,,,
25400,0.29960242,0.031453997,,,,,,,,,,,,,,,,,
25500,0.3993981,0.03194986,,,,,,,,,,,,,,,,,
25600,0.3439795,0.028438546,,,,,,,,,,,,,,,,,
25700,0.30497298,0.02875506,,,,,,,,,,,,,,,,,
25800,0.47956213,0.02834161,,,,,,,,,,,,,,,,,
25900,0.39682904,0.034113128,,,,,,,,,,,,,,,,,
26000,0.43559843,0.032533657,,,,,,,,,,,,,,,,,
26100,0.30630136,0.028555943,,,,,,,,,,,,,,,,,
26200,0.32001194,0.026192026,,,,,,,,,,,,,,,,,
26300,0.39678293,0.029007757,,,,,,,,,,,,,,,,,
26400,0.30429956,0.026612142,,,,,,,,,,,,,,,,,
26500,0.27894783,0.026231365,,,,,,,,,,,,,,,,,
26600,0.31441656,0.02799132,,,,,,,,,,,,,,,,,
26700,0.317006,0.03018452,,,,,,,,,,,,,,,,,
26800,0.2802805,0.02508761,,,,,,,,,,,,,,,,,
26900,0.29175422,0.02957385,,,,,,,,,,,,,,,,,
27000,0.3841274,0.03337663,,,,,,,,,,,,,,,,,
27100,0.4104534,0.031874597,,,,,,,,,,,,,,,,,
27200,0.28321707,0.027555577,,,,,,,,,,,,,,,,,
27300,0.3190927,0.02612472,,,,,,,,,,,,,,,,,
27400,0.34515253,0.029287778,,,,,,,,,,,,,,,,,
27457,,,0.9922181367874146,0.0253439918160438,0.5183744813106248,0.9870542287826538,0.0437889322638511,0.2839604337758715,43793.0,0.9861944317817688,0.0466815866529941,0.2744376720083657,43793.0,5444.019295454025,6990.197416067123,5444.019295454025,1545.5240256786346,0.4632136821746826,0.0
27457,,,,,,,,,,,,,,5444.019295454025,,,,,0.0
