global_step,grad_norm,loss,train/loss,validation/loss,validation/num_examples,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
3054,,,0.1235470925018472,0.1243739842964581,83274637.0,0.1267000822471217,95000000.0,2859.166889190674,9907.690782308578,2859.166889190674,7048.271185398102,0.2280268669128418,0.0
3100,0.03442476,0.12669782,,,,,,,,,,,
3200,0.022908257,0.119573295,,,,,,,,,,,
3300,0.013921842,0.123899855,,,,,,,,,,,
3400,0.02409254,0.1260612,,,,,,,,,,,
3458,,,0.1237166958082022,0.1243332661769532,83274637.0,0.1266441332339638,95000000.0,3215.88849234581,10432.233243227003,3215.88849234581,7216.059907674789,0.2571640014648437,0.0
3500,0.046933744,0.13548331,,,,,,,,,,,
3600,0.038358416,0.12422231,,,,,,,,,,,
3700,0.025073301,0.12120592,,,,,,,,,,,
3800,0.025284732,0.1292443,,,,,,,,,,,
3844,,,0.1247693259128422,0.1243249173315501,83274637.0,0.1266497848375822,95000000.0,3572.326977491379,10808.302414178848,3572.326977491379,7235.658042430878,0.2866823673248291,0.0
3900,0.023280948,0.12908633,,,,,,,,,,,
4000,0.04675664,0.1303277,,,,,,,,,,,
4100,0.013050181,0.12018352,,,,,,,,,,,
4200,0.01242706,0.12548932,,,,,,,,,,,
4247,,,0.1226133556228201,0.1241825039124288,83274637.0,0.1264775981188322,95000000.0,3928.6086180210114,11184.338980674744,3928.6086180210114,7255.36958694458,0.327038049697876,0.0
4300,0.013414418,0.120925054,,,,,,,,,,,
4400,0.022654802,0.12363474,,,,,,,,,,,
4500,0.006962874,0.1165632,,,,,,,,,,,
4600,0.02587005,0.12068798,,,,,,,,,,,
4641,,,0.1244408618424486,0.1241592291456603,83274637.0,0.126448744243421,95000000.0,4285.276541233063,11560.453222990036,4285.276541233063,7274.786776781082,0.3532602787017822,0.0
4700,0.007806387,0.120887674,,,,,,,,,,,
4800,0.010726797,0.12100625,,,,,,,,,,,
4900,0.018088112,0.11359793,,,,,,,,,,,
5000,0.0083327675,0.120305315,,,,,,,,,,,
5029,,,0.1224737361940385,0.1241413532480239,83274637.0,0.1264358047594572,95000000.0,4642.0201942920685,11936.177212238312,4642.0201942920685,7293.738708257675,0.3788166046142578,0.0
5100,0.014616925,0.11802841,,,,,,,,,,,
5200,0.016149448,0.12645097,,,,,,,,,,,
5300,0.006038894,0.13172688,,,,,,,,,,,
5400,0.016382976,0.1329948,,,,,,,,,,,
5425,,,0.1234741654809353,0.1240966286600546,83274637.0,0.1263737909333881,95000000.0,4998.133054256439,12311.24436044693,4998.133054256439,7312.663400411606,0.4055075645446777,0.0
5500,0.014227723,0.12823561,,,,,,,,,,,
5600,0.025962656,0.12686664,,,,,,,,,,,
5700,0.013343004,0.11915519,,,,,,,,,,,
5800,0.010076068,0.11836651,,,,,,,,,,,
5818,,,0.1217350496928084,0.123994755279928,83274637.0,0.1262760950966283,95000000.0,5354.366939067841,12686.855485200882,5354.366939067841,7332.008738279343,0.4345715045928955,0.0
5900,0.026250325,0.12875594,,,,,,,,,,,
6000,0.046283357,0.12432146,,,,,,,,,,,
6100,0.011026561,0.122081205,,,,,,,,,,,
6200,0.0065237535,0.119898245,,,,,,,,,,,
6217,,,0.1222894619798885,0.1239577578592447,83274637.0,0.1262529211554276,95000000.0,5710.479276418686,13062.378243923187,5710.479276418686,7351.390120983124,0.4607293605804443,0.0
6300,0.035232317,0.12368953,,,,,,,,,,,
6400,0.03773662,0.122758806,,,,,,,,,,,
6500,0.008651291,0.13148543,,,,,,,,,,,
6600,0.047311418,0.13698334,,,,,,,,,,,
6616,,,0.1245977878101966,0.1239369020521443,83274637.0,0.12623131875,95000000.0,6067.322656393051,13438.589689731598,6067.322656393051,7370.730336427689,0.4856681823730469,0.0
6700,0.018203015,0.11837265,,,,,,,,,,,
6800,0.032759834,0.124464646,,,,,,,,,,,
6900,0.031168355,0.129191,,,,,,,,,,,
7000,0.031144053,0.12854588,,,,,,,,,,,
7012,,,0.1216977700099067,0.1239210989680222,83274637.0,0.1262079727487664,95000000.0,6423.730262279511,13814.453947544098,6423.730262279511,7390.157536506653,0.5122900009155273,0.0
7100,0.03350363,0.13125582,,,,,,,,,,,
7200,0.01037404,0.12221417,,,,,,,,,,,
7300,0.007299856,0.1188355,,,,,,,,,,,
7400,0.02195158,0.12670961,,,,,,,,,,,
7408,,,0.124290831340184,0.123846223193665,83274637.0,0.1261289527549342,95000000.0,6779.78826880455,14189.908264636992,6779.78826880455,7409.525356531143,0.5379514694213867,0.0
7500,0.013413419,0.12225343,,,,,,,,,,,
7600,0.013293126,0.1222439,,,,,,,,,,,
7700,0.022027468,0.12958449,,,,,,,,,,,
7800,0.0056703133,0.1244263,,,,,,,,,,,
7811,,,0.1213552639614673,0.1237646814467463,83274637.0,0.1260627595908717,95000000.0,7135.861600637436,14565.36299443245,7135.861600637436,7428.877266407013,0.5645687580108643,0.0
7900,0.010277882,0.119695395,,,,,,,,,,,
8000,0.051190052,0.11764355,,,,,,,,,,,
8100,0.02564413,0.12753786,,,,,,,,,,,
8200,0.037105817,0.13213852,,,,,,,,,,,
8210,,,0.1229058825205894,0.1237379850844096,83274637.0,0.1260568197060033,95000000.0,7492.310411930084,14941.01377773285,7492.310411930084,7448.048866033554,0.5920331478118896,0.0
8300,0.03297852,0.12738031,,,,,,,,,,,
8400,0.020031612,0.120440915,,,,,,,,,,,
8500,0.022373568,0.119914375,,,,,,,,,,,
8600,0.029094458,0.11598484,,,,,,,,,,,
8607,,,0.1220791834002395,0.1237358562333781,83274637.0,0.1260707324835526,95000000.0,7848.513747930527,15316.426545143127,7848.513747930527,7467.226177930832,0.6212499141693115,0.0
8700,0.0057195467,0.11766421,,,,,,,,,,,
8800,0.010637642,0.12220554,,,,,,,,,,,
8900,0.015371286,0.120867655,,,,,,,,,,,
9000,0.011729052,0.12611902,,,,,,,,,,,
9005,,,0.123695211871615,0.1236955728693145,83274637.0,0.126040389555921,95000000.0,8204.54053902626,15691.886394262314,8204.54053902626,7486.626706838608,0.6509053707122803,0.0
9005,,,,,,,,8204.54053902626,,,,,0.0
