global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
20000,5.31537,4.2006073,,,,,,,,,,,,,,
20100,5.702027,4.178713,,,,,,,,,,,,,,
20200,5.904375,4.195683,,,,,,,,,,,,,,
20300,4.1811666,4.158892,,,,,,,,,,,,,,
20400,5.2989426,4.177989,,,,,,,,,,,,,,
20500,6.68945,4.1081076,,,,,,,,,,,,,,
20600,8.670472,4.1834607,,,,,,,,,,,,,,
20700,3.4487927,4.0521584,,,,,,,,,,,,,,
20800,18.611382,4.169209,,,,,,,,,,,,,,
20900,4.3434463,4.120068,,,,,,,,,,,,,,
21000,4.5350137,4.0377173,,,,,,,,,,,,,,
21100,7.8448668,4.1722116,,,,,,,,,,,,,,
21200,4.7753673,4.1131096,,,,,,,,,,,,,,
21300,7.04326,4.145714,,,,,,,,,,,,,,
21400,6.77241,4.210804,,,,,,,,,,,,,,
21500,6.2132034,4.1954603,,,,,,,,,,,,,,
21600,6.2098293,4.05071,,,,,,,,,,,,,,
21700,5.7468967,3.9863052,,,,,,,,,,,,,,
21800,11.739856,4.1220818,,,,,,,,,,,,,,
21900,4.3145895,4.2107944,,,,,,,,,,,,,,
22000,5.187863,4.096172,,,,,,,,,,,,,,
22100,14.661001,4.1492796,,,,,,,,,,,,,,
22200,2.6981196,4.0734816,,,,,,,,,,,,,,
22300,6.5809817,4.1809664,,,,,,,,,,,,,,
22400,4.2702684,4.0001583,,,,,,,,,,,,,,
22500,4.2359834,4.029404,,,,,,,,,,,,,,
22600,7.4356155,4.1462507,,,,,,,,,,,,,,
22700,4.446116,3.9997013,,,,,,,,,,,,,,
22800,6.867658,4.1320753,,,,,,,,,,,,,,
22900,5.168276,4.132659,,,,,,,,,,,,,,
23000,6.0082045,4.144842,,,,,,,,,,,,,,
23100,8.001881,4.1126423,,,,,,,,,,,,,,
23200,5.636435,4.0726447,,,,,,,,,,,,,,
23300,4.6584454,3.9167626,,,,,,,,,,,,,,
23383,,,0.0017338967,9.085137,0.00208,9.102534,50000.0,0.0016000001,9.104018,10000.0,10042.387595891953,10560.322937726974,10042.387595891953,517.5279848575592,0.1553406715393066,0.0
23400,7.469197,4.0201206,,,,,,,,,,,,,,
23500,4.324219,4.0988574,,,,,,,,,,,,,,
23600,6.944002,4.1543145,,,,,,,,,,,,,,
23700,3.6725426,3.9369683,,,,,,,,,,,,,,
23800,6.2474394,4.0925603,,,,,,,,,,,,,,
23900,8.953098,4.0718274,,,,,,,,,,,,,,
24000,4.959519,3.973719,,,,,,,,,,,,,,
24100,5.336046,4.170638,,,,,,,,,,,,,,
24200,5.0865917,3.9502077,,,,,,,,,,,,,,
24300,6.9987445,4.0678897,,,,,,,,,,,,,,
24400,6.5816026,4.0380235,,,,,,,,,,,,,,
24500,5.784136,4.026406,,,,,,,,,,,,,,
24600,11.755374,3.983729,,,,,,,,,,,,,,
24700,4.8980093,3.9188037,,,,,,,,,,,,,,
24800,6.8572073,4.03173,,,,,,,,,,,,,,
24900,7.882398,4.09255,,,,,,,,,,,,,,
25000,6.732275,4.0447607,,,,,,,,,,,,,,
25100,5.6805887,3.9694686,,,,,,,,,,,,,,
25200,5.69334,3.8925993,,,,,,,,,,,,,,
25300,5.0942836,3.9873774,,,,,,,,,,,,,,
25400,4.30183,4.1124673,,,,,,,,,,,,,,
25500,4.522196,4.003249,,,,,,,,,,,,,,
25600,3.7570655,3.9500756,,,,,,,,,,,,,,
25700,5.550106,3.958074,,,,,,,,,,,,,,
25800,6.632766,4.022561,,,,,,,,,,,,,,
25900,3.975091,3.8840675,,,,,,,,,,,,,,
26000,4.6390176,3.8661935,,,,,,,,,,,,,,
26100,10.619212,7.592291,,,,,,,,,,,,,,
26200,3.9850419,4.046591,,,,,,,,,,,,,,
26300,4.6871576,3.884476,,,,,,,,,,,,,,
26400,7.104184,4.084194,,,,,,,,,,,,,,
26500,12.174339,3.951479,,,,,,,,,,,,,,
26600,5.546348,3.9481626,,,,,,,,,,,,,,
26700,8.468329,4.095939,,,,,,,,,,,,,,
26800,8.281892,4.107841,,,,,,,,,,,,,,
26900,6.3465734,4.04731,,,,,,,,,,,,,,
27000,7.297499,4.273834,,,,,,,,,,,,,,
27100,4.519879,4.0600605,,,,,,,,,,,,,,
27200,3.9254029,3.8969111,,,,,,,,,,,,,,
27300,5.0999017,4.0050297,,,,,,,,,,,,,,
27400,5.3981004,3.926538,,,,,,,,,,,,,,
27500,7.3815575,4.0014215,,,,,,,,,,,,,,
27600,8.746316,3.9310122,,,,,,,,,,,,,,
27700,6.346956,4.0611925,,,,,,,,,,,,,,
27800,6.541886,3.9785218,,,,,,,,,,,,,,
27900,5.5355005,4.1248837,,,,,,,,,,,,,,
28000,10.865156,4.179147,,,,,,,,,,,,,,
28100,6.633311,4.112744,,,,,,,,,,,,,,
28200,5.747229,3.8209877,,,,,,,,,,,,,,
28300,5.3108735,4.021537,,,,,,,,,,,,,,
28400,3.4412608,3.9195614,,,,,,,,,,,,,,
28500,3.8672032,3.8840373,,,,,,,,,,,,,,
28600,10.938331,4.148106,,,,,,,,,,,,,,
28700,6.3940907,3.8980737,,,,,,,,,,,,,,
28732,,,0.001694037,9.291868,0.00156,9.292005,50000.0,0.0017000001,9.287293,10000.0,12038.792675971985,12701.082419395449,12038.792675971985,661.8034045696259,0.1875710487365722,0.0
28800,4.5936832,3.9742446,,,,,,,,,,,,,,
28900,2.6776023,3.9294672,,,,,,,,,,,,,,
29000,4.102604,3.7856805,,,,,,,,,,,,,,
29100,6.687882,4.0864983,,,,,,,,,,,,,,
29200,5.806509,3.989674,,,,,,,,,,,,,,
29300,4.7753234,3.914022,,,,,,,,,,,,,,
29400,8.361307,4.182334,,,,,,,,,,,,,,
29500,15.305659,3.8728185,,,,,,,,,,,,,,
29600,6.309683,4.0182714,,,,,,,,,,,,,,
29700,9.14196,4.0799065,,,,,,,,,,,,,,
29800,4.4666195,3.948256,,,,,,,,,,,,,,
29900,5.159105,3.899032,,,,,,,,,,,,,,
30000,5.917943,4.0118732,,,,,,,,,,,,,,
30100,5.876935,3.879674,,,,,,,,,,,,,,
30200,334.05136,4.7290254,,,,,,,,,,,,,,
30300,4.5675797,3.9803858,,,,,,,,,,,,,,
