global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
29300,2.165029,2.447796,,,,,,,,,,,,,,
29400,1.7122365,2.2326858,,,,,,,,,,,,,,
29500,2.4453692,2.506009,,,,,,,,,,,,,,
29600,2.165136,2.4979627,,,,,,,,,,,,,,
29700,1.6930858,3.999194,,,,,,,,,,,,,,
29800,2.0224817,2.2721114,,,,,,,,,,,,,,
29900,1.7744524,2.3953483,,,,,,,,,,,,,,
30000,2.3313124,2.424858,,,,,,,,,,,,,,
30100,1.547814,3.725028,,,,,,,,,,,,,,
30200,1.4187015,4.94756,,,,,,,,,,,,,,
30300,1.9249746,2.2780118,,,,,,,,,,,,,,
30400,1.5495241,3.3601098,,,,,,,,,,,,,,
30500,2.6346066,5.016856,,,,,,,,,,,,,,
30600,2.1174316,2.3553734,,,,,,,,,,,,,,
30689,,,0.69392574,1.2684153,0.62997997,1.5571003,50000.0,0.50560004,2.2042153,10000.0,18065.540230989456,18993.351576566696,18065.540230989456,926.8465225696564,0.5558955669403076,0.0
30700,1.3828069,3.9332292,,,,,,,,,,,,,,
30800,1.7252309,4.844942,,,,,,,,,,,,,,
30900,2.3077667,2.3788266,,,,,,,,,,,,,,
31000,1.992849,2.4108386,,,,,,,,,,,,,,
31100,1.614284,3.6799312,,,,,,,,,,,,,,
31200,2.0579028,2.4263506,,,,,,,,,,,,,,
31300,1.9181478,2.9582963,,,,,,,,,,,,,,
31400,1.5453831,3.6509638,,,,,,,,,,,,,,
31500,2.100801,2.4790616,,,,,,,,,,,,,,
31600,1.9589503,2.262155,,,,,,,,,,,,,,
31700,1.9439324,2.270186,,,,,,,,,,,,,,
31800,2.219393,2.3453794,,,,,,,,,,,,,,
31900,1.7755128,2.2869618,,,,,,,,,,,,,,
32000,1.5256038,4.9125605,,,,,,,,,,,,,,
32100,2.1065996,2.4197273,,,,,,,,,,,,,,
32200,1.7940085,2.6452537,,,,,,,,,,,,,,
32300,1.4860641,4.7466583,,,,,,,,,,,,,,
32400,2.2838852,2.2345383,,,,,,,,,,,,,,
32500,2.0676317,2.2495322,,,,,,,,,,,,,,
32600,2.0529888,2.2225957,,,,,,,,,,,,,,
32700,1.5133257,3.3567421,,,,,,,,,,,,,,
32800,1.8944681,2.3895888,,,,,,,,,,,,,,
32900,2.008653,2.3147373,,,,,,,,,,,,,,
33000,1.8710313,2.5212736,,,,,,,,,,,,,,
33100,2.0228589,2.4381084,,,,,,,,,,,,,,
33200,1.7086382,2.4279962,,,,,,,,,,,,,,
33300,1.862583,2.4106216,,,,,,,,,,,,,,
33400,1.5453976,4.559867,,,,,,,,,,,,,,
33500,1.8010281,3.5471206,,,,,,,,,,,,,,
33600,1.5609835,3.2927392,,,,,,,,,,,,,,
33700,1.972302,2.337399,,,,,,,,,,,,,,
33800,1.9663045,2.289411,,,,,,,,,,,,,,
33900,1.9199989,2.5744586,,,,,,,,,,,,,,
34000,1.7472613,2.1581607,,,,,,,,,,,,,,
34100,1.806272,3.0832472,,,,,,,,,,,,,,
34200,1.5330951,4.2300863,,,,,,,,,,,,,,
34300,1.9642935,2.1955807,,,,,,,,,,,,,,
34400,2.094817,2.2635736,,,,,,,,,,,,,,
34500,1.6143523,3.6584072,,,,,,,,,,,,,,
34600,1.9742213,2.2796454,,,,,,,,,,,,,,
34700,1.9204763,2.2740679,,,,,,,,,,,,,,
34800,2.0099971,2.3023624,,,,,,,,,,,,,,
34883,,,0.71085936,1.186145,0.64818,1.4612997,50000.0,0.52510005,2.1044657,10000.0,20636.442282676697,21654.185586214066,20636.442282676697,1016.6647169589996,0.6180975437164307,0.0
34900,1.9907899,2.7807941,,,,,,,,,,,,,,
35000,1.8333355,2.2780597,,,,,,,,,,,,,,
35100,1.5670179,3.2742746,,,,,,,,,,,,,,
35200,2.1546512,2.447738,,,,,,,,,,,,,,
35300,1.9882536,2.258945,,,,,,,,,,,,,,
35400,1.5320666,4.844784,,,,,,,,,,,,,,
35500,1.9366884,2.2766669,,,,,,,,,,,,,,
35600,1.969221,2.15079,,,,,,,,,,,,,,
35700,1.715069,2.3369002,,,,,,,,,,,,,,
35800,2.3459268,2.1398873,,,,,,,,,,,,,,
35900,1.7206413,2.8667517,,,,,,,,,,,,,,
36000,2.033794,2.1675384,,,,,,,,,,,,,,
36100,2.5396357,4.1615124,,,,,,,,,,,,,,
36200,1.9837121,2.3615594,,,,,,,,,,,,,,
36300,2.0766785,2.1945038,,,,,,,,,,,,,,
36400,2.0328302,2.2291093,,,,,,,,,,,,,,
