global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
17100,3.5380716,1.476946,,,,,,,,,,,,,,
17200,3.6754665,1.4953556,,,,,,,,,,,,,,
17300,3.2484362,1.5855135,,,,,,,,,,,,,,
17400,3.5404067,1.5020914,,,,,,,,,,,,,,
17500,3.391911,1.4859865,,,,,,,,,,,,,,
17600,3.5340884,1.5666664,,,,,,,,,,,,,,
17700,3.5925996,1.5064561,,,,,,,,,,,,,,
17800,3.4630787,1.5867535,,,,,,,,,,,,,,
17900,3.5176873,1.5324697,,,,,,,,,,,,,,
18000,3.5912726,1.4105201,,,,,,,,,,,,,,
18100,3.7733068,1.5026267,,,,,,,,,,,,,,
18200,3.6739836,1.5055854,,,,,,,,,,,,,,
18300,3.9658682,1.5097883,,,,,,,,,,,,,,
18400,4.1877193,1.4190267,,,,,,,,,,,,,,
18500,3.88336,1.5627252,,,,,,,,,,,,,,
18600,3.8220816,1.4505751,,,,,,,,,,,,,,
18700,3.955643,1.4763618,,,,,,,,,,,,,,
18800,4.3525043,1.5056448,,,,,,,,,,,,,,
18900,4.499088,1.4561925,,,,,,,,,,,,,,
19000,4.7401586,1.565895,,,,,,,,,,,,,,
19100,4.7937775,1.494092,,,,,,,,,,,,,,
19200,4.946829,1.582509,,,,,,,,,,,,,,
19300,5.0160203,1.4559042,,,,,,,,,,,,,,
19400,5.395176,1.5130028,,,,,,,,,,,,,,
19500,5.2283792,1.4778476,,,,,,,,,,,,,,
19600,5.561901,1.3665767,,,,,,,,,,,,,,
19700,5.6340895,1.4801149,,,,,,,,,,,,,,
19800,6.0142,1.5442787,,,,,,,,,,,,,,
19900,5.9993763,1.4458599,,,,,,,,,,,,,,
20000,6.339578,1.5534086,,,,,,,,,,,,,,
20100,6.27976,1.5196185,,,,,,,,,,,,,,
20200,6.657941,1.394037,,,,,,,,,,,,,,
20300,7.091859,1.5172393,,,,,,,,,,,,,,
20400,7.3265476,1.5712447,,,,,,,,,,,,,,
20500,7.4969883,1.517864,,,,,,,,,,,,,,
20600,7.863615,1.4748385,,,,,,,,,,,,,,
20700,8.253707,1.5130489,,,,,,,,,,,,,,
20800,8.071859,1.5114317,,,,,,,,,,,,,,
20900,8.150878,1.4314367,,,,,,,,,,,,,,
21000,8.322842,1.4069045,,,,,,,,,,,,,,
21100,8.965981,1.5051893,,,,,,,,,,,,,,
21200,9.638342,1.5262797,,,,,,,,,,,,,,
21300,11.194437,1.5800393,,,,,,,,,,,,,,
21400,8.968571,1.481804,,,,,,,,,,,,,,
21500,10.01043,1.4592909,,,,,,,,,,,,,,
21600,10.52667,1.5551021,,,,,,,,,,,,,,
21700,10.791377,1.4475851,,,,,,,,,,,,,,
21800,11.502133,1.5546248,,,,,,,,,,,,,,
21900,11.342518,1.3927274,,,,,,,,,,,,,,
22000,11.129492,1.4548161,,,,,,,,,,,,,,
22100,11.42695,1.4722797,,,,,,,,,,,,,,
22200,11.764071,1.4210912,,,,,,,,,,,,,,
22300,11.75775,1.4054056,,,,,,,,,,,,,,
22400,12.642362,1.4782708,,,,,,,,,,,,,,
22500,13.057676,1.6264011,,,,,,,,,,,,,,
22600,12.855257,1.5768149,,,,,,,,,,,,,,
22700,12.734515,1.5346998,,,,,,,,,,,,,,
22800,12.442514,1.5235536,,,,,,,,,,,,,,
22900,12.709577,1.5162368,,,,,,,,,,,,,,
23000,12.415856,1.4157517,,,,,,,,,,,,,,
23100,12.976151,1.4872223,,,,,,,,,,,,,,
23200,13.072255,1.5007327,,,,,,,,,,,,,,
23300,13.355598,1.509419,,,,,,,,,,,,,,
23400,12.4573555,1.4246256,,,,,,,,,,,,,,
23500,12.7247715,1.4070709,,,,,,,,,,,,,,
23503,,,0.0009964923,27993.346,0.0009999999,27984.611,50000.0,0.001,28166.328,10000.0,6035.5003221035,6161.917068719864,6035.5003221035,126.07790684700012,0.1586651802062988,0.0
23600,12.56744,1.4432542,,,,,,,,,,,,,,
23700,13.069316,1.4744912,,,,,,,,,,,,,,
23800,11.899722,1.378101,,,,,,,,,,,,,,
23900,13.248744,1.5067914,,,,,,,,,,,,,,
24000,13.22561,1.4957511,,,,,,,,,,,,,,
24100,11.620344,1.3539215,,,,,,,,,,,,,,
24200,11.808368,1.5029887,,,,,,,,,,,,,,
24300,12.0739,1.4932735,,,,,,,,,,,,,,
24400,11.566957,1.4574516,,,,,,,,,,,,,,
24500,11.90493,1.4635054,,,,,,,,,,,,,,
24600,11.709223,1.4893954,,,,,,,,,,,,,,
24700,11.409767,1.4234073,,,,,,,,,,,,,,
24800,11.308234,1.3979855,,,,,,,,,,,,,,
24900,11.867725,1.3841496,,,,,,,,,,,,,,
25000,10.871599,1.4386201,,,,,,,,,,,,,,
25100,10.642448,1.4118068,,,,,,,,,,,,,,
25200,10.385523,1.3783357,,,,,,,,,,,,,,
25300,10.932667,1.4725502,,,,,,,,,,,,,,
25400,10.432218,1.5023241,,,,,,,,,,,,,,
25500,10.118005,1.368232,,,,,,,,,,,,,,
25600,9.973903,1.4828119,,,,,,,,,,,,,,
25700,9.882032,1.4178529,,,,,,,,,,,,,,
25800,9.684959,1.3469545,,,,,,,,,,,,,,
25900,9.2121315,1.3695816,,,,,,,,,,,,,,
26000,9.273914,1.4441041,,,,,,,,,,,,,,
26100,10.04669,1.4915204,,,,,,,,,,,,,,
26200,8.648026,1.4001083,,,,,,,,,,,,,,
26300,8.9333515,1.386044,,,,,,,,,,,,,,
26400,9.261377,1.4909259,,,,,,,,,,,,,,
26500,8.860419,1.4156997,,,,,,,,,,,,,,
26600,9.212348,1.4601275,,,,,,,,,,,,,,
26700,8.802086,1.4647403,,,,,,,,,,,,,,
26800,8.246368,1.3569341,,,,,,,,,,,,,,
26900,8.533278,1.492161,,,,,,,,,,,,,,
27000,7.8013716,1.3306727,,,,,,,,,,,,,,
27100,8.049162,1.3687328,,,,,,,,,,,,,,
27200,8.173624,1.4224685,,,,,,,,,,,,,,
27300,8.081215,1.3984909,,,,,,,,,,,,,,
27400,7.922464,1.4330237,,,,,,,,,,,,,,
27500,7.4362655,1.2980924,,,,,,,,,,,,,,
27600,7.2644744,1.3418875,,,,,,,,,,,,,,
27700,7.9342427,1.4537563,,,,,,,,,,,,,,
27800,7.7199516,1.4343079,,,,,,,,,,,,,,
27900,7.2093706,1.3299268,,,,,,,,,,,,,,
28000,7.4521275,1.3515055,,,,,,,,,,,,,,
28100,6.9659495,1.3220844,,,,,,,,,,,,,,
28200,6.9461927,1.4701704,,,,,,,,,,,,,,
28300,6.928132,1.4319916,,,,,,,,,,,,,,
28400,6.842288,1.3961703,,,,,,,,,,,,,,
28500,6.732672,1.4187202,,,,,,,,,,,,,,
28600,6.773118,1.2987326,,,,,,,,,,,,,,
28700,6.7243295,1.4422828,,,,,,,,,,,,,,
28800,6.4650955,1.2748442,,,,,,,,,,,,,,
28900,6.534497,1.4144228,,,,,,,,,,,,,,
29000,6.3770595,1.3112347,,,,,,,,,,,,,,
