global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
30200,1.8461212,2.5181122,,,,,,,,,,,,,,
30300,1.5304718,3.9111385,,,,,,,,,,,,,,
30400,1.7978071,2.2607975,,,,,,,,,,,,,,
30500,2.1037807,2.28476,,,,,,,,,,,,,,
30600,1.8074129,2.3980942,,,,,,,,,,,,,,
30700,1.8544862,2.4011564,,,,,,,,,,,,,,
30800,1.6767268,2.445785,,,,,,,,,,,,,,
30900,1.3573526,4.702669,,,,,,,,,,,,,,
31000,1.8041936,2.4388416,,,,,,,,,,,,,,
31100,1.6230932,3.778953,,,,,,,,,,,,,,
31200,1.8961335,2.755792,,,,,,,,,,,,,,
31300,1.7494351,3.1332703,,,,,,,,,,,,,,
31400,1.7607377,3.3582852,,,,,,,,,,,,,,
31500,1.8275603,2.3741696,,,,,,,,,,,,,,
31600,1.8143622,2.4558988,,,,,,,,,,,,,,
31700,1.4662132,3.6020403,,,,,,,,,,,,,,
31800,1.7957041,2.4856656,,,,,,,,,,,,,,
31900,2.1111748,2.2963662,,,,,,,,,,,,,,
32000,2.0163617,2.5428913,,,,,,,,,,,,,,
32100,1.7406818,2.959674,,,,,,,,,,,,,,
32200,2.0206914,2.3631306,,,,,,,,,,,,,,
32300,1.9276084,2.5512476,,,,,,,,,,,,,,
32400,2.0917206,2.318365,,,,,,,,,,,,,,
32500,1.9893582,2.3342626,,,,,,,,,,,,,,
32600,1.9784671,2.349369,,,,,,,,,,,,,,
32700,2.0559843,2.418944,,,,,,,,,,,,,,
32800,1.7402619,2.6193066,,,,,,,,,,,,,,
32900,2.1621692,2.3546646,,,,,,,,,,,,,,
33000,1.8977473,2.246121,,,,,,,,,,,,,,
33100,1.5155146,4.3741274,,,,,,,,,,,,,,
33179,,,0.70130855,1.2286891,0.63729995,1.5164905,50000.0,0.51210004,2.1779673,10000.0,15482.528831005096,15709.157331228256,15482.528831005096,225.6379954814911,0.5751049518585205,0.0
33200,2.3423681,2.2850118,,,,,,,,,,,,,,
33300,1.7925861,2.2951343,,,,,,,,,,,,,,
33400,1.7752614,2.881234,,,,,,,,,,,,,,
33500,2.1521695,2.4146395,,,,,,,,,,,,,,
33600,1.8868814,2.200532,,,,,,,,,,,,,,
33700,1.9746002,2.743986,,,,,,,,,,,,,,
33800,1.6052493,3.9589393,,,,,,,,,,,,,,
33900,2.1830223,2.7778873,,,,,,,,,,,,,,
34000,2.1060655,2.4576192,,,,,,,,,,,,,,
34100,1.9419425,2.3460743,,,,,,,,,,,,,,
34200,1.5244616,4.556575,,,,,,,,,,,,,,
34300,1.9150193,2.2306457,,,,,,,,,,,,,,
34400,1.8045415,3.109851,,,,,,,,,,,,,,
34500,1.7016971,4.6022263,,,,,,,,,,,,,,
34600,2.5293736,2.4280126,,,,,,,,,,,,,,
34700,1.6130259,3.497147,,,,,,,,,,,,,,
34800,1.5831326,4.979272,,,,,,,,,,,,,,
34900,1.631813,3.027251,,,,,,,,,,,,,,
35000,1.9719467,2.3529866,,,,,,,,,,,,,,
35100,2.0504143,2.1601877,,,,,,,,,,,,,,
35200,1.9604052,2.1911004,,,,,,,,,,,,,,
35300,1.5527788,3.264111,,,,,,,,,,,,,,
35400,1.9216628,2.1282337,,,,,,,,,,,,,,
35500,1.9352497,2.08889,,,,,,,,,,,,,,
35600,2.056004,2.2147532,,,,,,,,,,,,,,
35700,2.0796654,2.2800899,,,,,,,,,,,,,,
35800,1.7358168,4.349105,,,,,,,,,,,,,,
35900,1.8059074,2.5239496,,,,,,,,,,,,,,
36000,1.9501352,3.0272365,,,,,,,,,,,,,,
36100,1.8588501,3.5889862,,,,,,,,,,,,,,
36200,1.9444803,2.5701544,,,,,,,,,,,,,,
36300,1.8825834,2.246522,,,,,,,,,,,,,,
